targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
TON1009,1961,NGC2770,4,"('137.27583333333334', '32.608333333333334')","('137.39045', '33.12353')",0.03240395809502562,0.0007587986252151324,144.33861620616153,99.69139882657882,267.1073626813135,x,2143.0,1947.0,-14.0,29.2,x,21.5,5.6,75.0,150.0,40.6,228.11,.SAS5*.,-99.99,148.0,SA(s)c:,SA(s)c:,0.006494
TON1009,1961,MCG+06-20-036NED02,4,"('137.27583333333334', '32.608333333333334')","('137.33293', '33.12131')",1.0132277320054047e-12,7.901462157588241e-304,49.80843587295778,9.865900871182518,260.59312453208724,x,2058.0,1862.0,-99.0,28.98,x,4.6,3.7,38.0,110.0,75.4,-99.99,x,-99.99,-99,x,x,0.00621
TON1009,1961,SDSSJ090706.26+322219.5,4,"('137.27583333333334', '32.608333333333334')","('136.77613', '32.37211')",2.6039716027307415e-13,0.0,43.6566776107277,7.407563702054812,230.1351662416089,x,1938.0,1743.0,-218.0,27.29,x,3.8,1.8,61.0,82.0,21.3,-99.99,x,-99.99,-99,x,x,0.005814
TON1009,1961,GALEXASCJ090946.88+330840.4,4,"('137.27583333333334', '32.608333333333334')","('137.4449', '33.144')",-99.99,-99.99,-99.99,-99.99,295.093264564115,x,2166.0,1970.0,9.0,30.51,x,-99.99,-99.99,-99,-99,66.1,-99.99,x,-99.99,-99,x,x,0.006571
