targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
SBS1537+577,3549,SDSSJ153802.75+573018.3,3,"('234.54166666666666', '57.603611111111114')","('234.5115', '57.50508')",0.31323764170903196,0.00021270438177556025,84.52560428369547,31.149622790653503,90.5013532448277,x,3687.0,3525.0,-24.0,51.93,x,9.9,1.8,80.0,24.0,14.7,-99.99,x,-99.99,-99,Sd(f),Sd(f),0.011759
SBS1537+577,3549,SBS1540+576,3,"('234.54166666666666', '57.603611111111114')","('235.29007', '57.53141')",2.3008264362979236e-23,0.0,54.205369237839186,11.857824421031035,388.69667857612836,x,3878.0,3717.0,168.0,54.61,x,5.2,3.0,55.0,36.0,64.2,-99.99,x,-99.99,-99,x,x,0.012399
SBS1537+577,3549,SDSSJ153742.04+570506.5,3,"('234.54166666666666', '57.603611111111114')","('234.42522', '57.08514')",3.5241635462655505e-27,0.0,59.83073840715335,14.696938456699069,466.33504707815854,x,3632.0,3469.0,-80.0,51.16,x,6.0,4.0,48.0,152.0,34.9,-99.99,x,-99.99,-99,x,x,0.011572
