targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
PG0832+251,5336,NGC2611,4,"('128.89916666666664', '24.994444444444444')","('128.87154', '25.0275')",1.4956273058140266,1.342409200465086,153.023785599399,113.19409878611162,55.30099637898143,x,5425.0,5256.0,-80.0,76.41,x,23.4,8.9,68.0,50.0,87.1,-99.99,x,0.89,-99,SB:(rs)a,SB:(rs)a,0.017532
PG0832+251,5336,SDSSJ083537.08+250014.9,4,"('128.89916666666664', '24.994444444444444')","('128.9045', '25.00417')",1.315306468624614,1.1932404178331164,96.52394416861009,41.569219381653056,14.374449372005087,x,5379.0,5210.0,-126.0,75.76,x,12.0,4.0,71.0,99.0,72.4,-99.99,x,0.89,-99,x,x,0.017379
PG0832+251,5336,SDSSJ083524.33+245646.4,4,"('128.89916666666664', '24.994444444444444')","('128.85137', '24.94625')",0.19251155050158075,3.221100224973863e-09,68.50034731443957,19.723513885715192,87.15169526726572,x,5471.0,5302.0,-34.0,77.05,x,7.3,4.1,56.0,68.0,26.1,-99.99,x,0.89,-99,x,x,0.017686
PG0832+251,5336,IC0509,4,"('128.89916666666664', '24.994444444444444')","('128.01458', '24.01092')",1.3942263077647005e-08,7.977255143410834e-100,66.54533988759152,18.520259177452136,279.4859998560532,x,5636.0,5470.0,134.0,12.6,x,7.0,4.2,53.0,75.0,35.8,109.18,.SAT5..,0.89,-99,SA(rs)c,SA(rs)c,0.018246
