targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RX_J1356.4+2515,8475,PGC049556,3,"('209.10666666666668', '25.256666666666668')","('209.03878', '25.19546')",0.3249602800062249,0.3511685120966911,205.9912274826911,216.0,190.67261717163268,x,8944.0,8671.0,196.0,126.0,x,36.0,29.6,35.0,20.0,25.1,-99.99,x,-99.99,-99,E/S0,E/S0,0.028923
RX_J1356.4+2515,8475,SDSSJ135546.71+252226.9,3,"('209.10666666666668', '25.256666666666668')","('208.94463', '25.37415')",4.563855077113345e-08,9.411299361861188e-39,98.18259961733719,43.13776767520545,403.65215596240455,x,8745.0,8472.0,-3.0,123.17,x,12.3,11.6,20.0,178.0,49.3,-99.99,x,-99.99,-99,x,x,0.02826
RX_J1356.4+2515,8475,SDSSJ135536.07+251627.6,3,"('209.10666666666668', '25.256666666666668')","('208.90033', '25.27433')",-99.99,-99.99,-99.99,-99.99,401.22505472750674,x,8709.0,8435.0,-40.0,122.65,x,-99.99,-99.99,-99,-99,14.4,-99.99,x,-99.99,-99,x,x,0.028135
