targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RX_J1017.5+4702,629,NGC3198,8,"('154.37916666666666', '47.040277777777774')","('154.97897', '45.54962')",0.020893404303179954,0.013294733099499523,188.68218241870744,178.47972714008725,369.94685816568216,x,882.0,660.0,31.0,13.7,x,31.7,11.1,70.0,40.0,55.3,510.68,.SBT5..,-99.99,35.0,SB(rs)c_HII,SB(rs)c_HII,0.002202
RX_J1017.5+4702,629,NGC3198:[KWB2013]-041-045,8,"('154.37916666666666', '47.040277777777774')","('154.96179', '45.53558')",9.661668923181942e-07,1.0311482801413312e-26,104.69605083160198,49.60216729135936,381.95702578372163,x,998.0,776.0,147.0,14.05,x,13.5,8.7,49.0,54.0,68.8,-99.99,x,-99.99,-99,x,x,0.00259
RX_J1017.5+4702,629,UGC05451,8,"('154.37916666666666', '47.040277777777774')","('151.82896', '47.0065')",7.54357897149411e-16,0.0,53.483943519540084,11.517421586448938,315.60360146115613,x,842.0,629.0,0.0,10.4,x,5.1,2.0,66.0,103.0,14.1,80.94,.I..9..,-99.99,103.0,Im_HII,Im_HII,0.002098
RX_J1017.5+4702,629,MCG+08-19-016b,8,"('154.37916666666666', '47.040277777777774')","('154.67913', '46.04552')",9.816639101981995e-30,0.0,24.034925927759257,2.023857702507763,196.28494077341512,x,786.0,566.0,-63.0,11.07,x,1.6,0.8,59.0,165.0,3.4,-99.99,x,-99.99,-99,x,x,0.001888
RX_J1017.5+4702,629,UGC05470,8,"('154.37916666666666', '47.040277777777774')","('152.11708', '12.30639')",4.336965951608449e-47,0.0,14.898141370053176,0.7155417527999328,151.78268861174075,x,534.0,285.0,-344.0,0.25,x,0.8,0.6,41.0,80.0,77.5,586.34,dE.3...,-99.99,80.0,E;dSph,E;dSph,0.000951
RX_J1017.5+4702,629,SDSSJ101848.77+452137.0,8,"('154.37916666666666', '47.040277777777774')","('154.70325', '45.36031')",5.266371808257791e-122,0.0,24.034925927759257,2.023857702507763,401.41551072643693,x,964.0,742.0,113.0,13.57,x,1.6,1.3,36.0,48.0,55.5,-99.99,x,-99.99,-99,x,x,0.002475
RX_J1017.5+4702,629,SDSSJ101958.45+453341.6,8,"('154.37916666666666', '47.040277777777774')","('154.99358', '45.56158')",0.0,0.0,7.572053359925451,0.1643167672515498,292.1303524866702,x,773.0,551.0,-78.0,10.88,x,0.3,0.1,78.0,116.0,48.2,-99.99,x,-99.99,-99,WR?_HII,WR?_HII,0.001838
RX_J1017.5+4702,629,SDSSJ101946.39+453104.7,8,"('154.37916666666666', '47.040277777777774')","('154.94329', '45.51797')",0.0,0.0,10.771825341804764,0.3535533905932738,406.73733350988084,x,1053.0,831.0,202.0,14.83,x,0.5,0.4,41.0,2.0,16.2,-99.99,x,-99.99,-99,x,x,0.002773
