targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RX_J1236.0+2641,795,NGC4559,18,"('189.01666666666665', '26.693333333333335')","('188.99019', '27.95999')",0.3034101916822836,0.09508531405682767,148.0233932027291,105.30701306180895,161.4113230534861,x,1097.0,807.0,12.0,7.3,x,22.3,10.5,62.0,148.0,30.9,642.91,.SXT6..,-99.99,150.0,SAB(rs)cd_HII,SAB(rs)cd_HII,0.002692
RX_J1236.0+2641,795,NGC4631,18,"('189.01666666666665', '26.693333333333335')","('190.53338', '32.5415')",7.637700138160765e-07,4.920506916437172e-18,124.73231456962048,72.58115457885744,453.037212729938,x,888.0,606.0,-189.0,4.33,x,17.4,5.2,73.0,84.0,71.0,929.29,.SBS7./,-99.99,86.0,SB(s)d_HII,SB(s)d_HII,0.002021
RX_J1236.0+2641,795,NGC4393,18,"('189.01666666666665', '26.693333333333335')","('186.46346', '27.56156')",5.772996738765303e-13,1.9824404319529118e-74,92.03657223404926,37.48236918872658,488.2313738134237,x,1045.0,755.0,-40.0,11.5,x,11.2,9.6,31.0,360.0,69.2,194.16,.SX.7..,-99.99,0.0,SABd,SABd,0.002518
RX_J1236.0+2641,795,SDSSJ123424.15+253120.2,18,"('189.01666666666665', '26.693333333333335')","('188.60067', '25.52228')",1.9328547897039428e-29,0.0,29.941368737561735,3.263127334322092,239.4192886431759,x,793.0,500.0,-295.0,11.16,x,2.2,1.2,57.0,169.0,28.6,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.001667
RX_J1236.0+2641,795,SDSSJ124001.86+261916.2,18,"('189.01666666666665', '26.693333333333335')","('190.00778', '26.32118')",2.5156011749227286e-35,0.0,10.771825341804764,0.3535533905932738,94.34395254258999,x,742.0,451.0,-344.0,5.62,x,0.5,0.2,60.0,152.0,39.2,-99.99,x,-99.99,-99,x,x,0.001504
RX_J1236.0+2641,795,SDSSJ123521.28+273348.6,18,"('189.01666666666665', '26.693333333333335')","('188.8387', '27.56353')",5.20618938083897e-41,0.0,32.702323169085005,3.952847075210474,309.981310057388,x,1426.0,1136.0,341.0,20.08,x,2.5,2.0,34.0,88.0,81.6,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.00379
RX_J1236.0+2641,795,NGC4559:[KWB2013]-074-094,18,"('189.01666666666665', '26.693333333333335')","('188.96609', '27.93251')",1.0003721513240783e-59,0.0,29.941368737561735,3.263127334322092,348.8678917503148,x,1145.0,855.0,60.0,16.12,x,2.2,1.2,55.0,107.0,70.9,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.002853
RX_J1236.0+2641,795,IC3380,18,"('189.01666666666665', '26.693333333333335')","('187.02306', '26.67287')",3.713023553396045e-80,0.0,34.485854956043596,4.436552715791846,466.36803613783974,x,1065.0,774.0,-21.0,15.0,x,2.7,2.0,41.0,106.0,16.7,-99.99,x,-99.99,-99,x,x,0.002583
RX_J1236.0+2641,795,UGCA294,18,"('189.01666666666665', '26.693333333333335')","('191.15896', '28.47249')",2.4099369357645423e-84,0.0,31.794042964791394,3.71806401235912,440.5052286605157,x,1235.0,947.0,152.0,9.7,x,2.4,1.3,57.0,112.0,64.9,43.47,.S...*.,-99.99,105.0,S0_pec,S0_pec,0.003159
RX_J1236.0+2641,795,MRK1335,18,"('189.01666666666665', '26.693333333333335')","('191.73088', '26.56429')",2.395054015015142e-143,0.0,20.826721668546934,1.4822280526288794,377.4152294814317,x,1092.0,801.0,6.0,8.9,x,1.3,1.0,41.0,45.0,48.0,29.39,.E+..*.,-99.99,-99,E+:_HII,E+:_HII,0.002672
RX_J1236.0+2641,795,KUG1238+278B,18,"('189.01666666666665', '26.693333333333335')","('190.2061', '27.56381')",0.0,0.0,9.234670285617243,0.2529822128134704,478.15565183861986,x,1420.0,1130.0,335.0,19.99,x,0.4,0.4,20.0,134.0,83.3,-99.99,x,-99.99,-99,Spiral,Spiral,0.003769
RX_J1236.0+2641,795,UMaDwarf,18,"('189.01666666666665', '26.693333333333335')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,59.281372043577264,x,1313.0,1101.0,306.0,0.1,x,-99.99,-99.99,-99,-99,52.1,-99.99,x,-99.99,-99,dSph,dSph,0.003673
RX_J1236.0+2641,795,SDSSJ124014.86+261834.6,18,"('189.01666666666665', '26.693333333333335')","('190.06174', '26.31036')",-99.99,-99.99,-99.99,-99.99,308.8543958236738,x,1243.0,952.0,157.0,17.51,x,-99.99,-99.99,-99,-99,31.3,-99.99,x,-99.99,-99,x,x,0.003175
RX_J1236.0+2641,795,SDSSJ123626.89+255738.3,18,"('189.01666666666665', '26.693333333333335')","('189.11206', '25.96066')",-99.99,-99.99,-99.99,-99.99,243.06743576298103,x,1341.0,1049.0,254.0,18.88,x,-99.99,-99.99,-99,-99,87.6,-99.99,x,-99.99,-99,x,x,0.003499
RX_J1236.0+2641,795,SDSSJ123621.83+255855.7,18,"('189.01666666666665', '26.693333333333335')","('189.09097', '25.98216')",-99.99,-99.99,-99.99,-99.99,249.83090294174218,x,1423.0,1131.0,336.0,20.04,x,-99.99,-99.99,-99,-99,86.3,-99.99,x,-99.99,-99,x,x,0.003774
RX_J1236.0+2641,795,SDSSJ123552.35+275554.1,18,"('189.01666666666665', '26.693333333333335')","('188.96812', '27.93172')",-99.99,-99.99,-99.99,-99.99,326.3518840670466,x,1072.0,782.0,-13.0,15.09,x,-99.99,-99.99,-99,-99,83.0,-99.99,x,-99.99,-99,x,x,0.00261
RX_J1236.0+2641,795,SDSSJ123056.01+263040.2,18,"('189.01666666666665', '26.693333333333335')","('187.73342', '26.51119')",-99.99,-99.99,-99.99,-99.99,347.94517742094064,x,1219.0,927.0,132.0,17.16,x,-99.99,-99.99,-99,-99,0.0,-99.99,x,-99.99,-99,x,x,0.003092
RX_J1236.0+2641,795,NGC4559:[KWB2013]+041-074,18,"('189.01666666666665', '26.693333333333335')","('189.00325', '27.93906')",-99.99,-99.99,-99.99,-99.99,309.40327476329657,x,1011.0,721.0,-74.0,14.23,x,-99.99,-99.99,-99,-99,81.6,-99.99,x,-99.99,-99,WR_HII,WR_HII,0.002404
