targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
PG1001+054,4092,UGC05432,4,"('151.08375', '5.216666666666667')","('151.22461', '5.06264')",0.07818200432519963,0.1379635679508703,223.0504696023013,256.78641708626253,339.2634144152244,x,4238.0,3995.0,-97.0,93.3,x,40.4,33.1,35.0,60.0,77.7,65.79,.E...*.,-99.99,-99,E:,E:,0.013326
PG1001+054,4092,PGC029233,4,"('151.08375', '5.216666666666667')","('151.19928', '5.36942')",0.004241756064319299,7.589252991851889e-17,87.448628802591,33.53899223292197,204.32270466043147,x,4347.0,4104.0,12.0,61.22,x,10.4,4.4,65.0,35.0,2.0,-99.99,x,-99.99,-99,Sdm,Sdm,0.013688
PG1001+054,4092,SDSSJ100458.86+052152.7,4,"('151.08375', '5.216666666666667')","('151.24529', '5.36467')",2.00917074555498e-05,1.1408832843833113e-52,71.06873748016558,21.366632865287876,233.66708550056518,x,4349.0,4106.0,14.0,61.25,x,7.7,3.1,66.0,100.0,52.6,-99.99,x,-99.99,-99,x,x,0.013695
PG1001+054,4092,SDSSJ100551.27+050022.6,4,"('151.08375', '5.216666666666667')","('151.46367', '5.00622')",2.703229872703384e-18,5.960076615158211e-194,71.06873748016558,21.366632865287876,450.5555303029013,x,4234.0,3990.0,-102.0,59.62,x,7.7,5.8,41.0,18.0,78.9,-99.99,x,-99.99,-99,x,x,0.013309
