targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
HE0435-5304,1512,ISOSSJ04395-5300,4,"('69.21208333333334', '-52.97972222222222')","('69.90367', '-53.01264')",0.04090393503670699,2.39521896914433e-05,109.98764963207289,55.214355017513334,174.17088724920578,x,1545.0,1678.0,166.0,23.9,x,14.5,3.3,77.0,28.0,66.5,116.99,.S?....,0.74,28.0,S?,S?,0.005597
HE0435-5304,1512,NGC1566,4,"('69.21208333333334', '-52.97972222222222')","('65.00175', '-54.93781')",6.701767708401772e-06,1.5213591057820853e-19,114.13979475351596,59.84627807976032,393.93179044530405,x,1361.0,1504.0,-8.0,7.15,x,15.3,10.5,46.0,170.0,62.3,499.06,.SXS4..,0.74,60.0,(R'_1)SAB(rs)bcSy1,(R'_1)SAB(rs)bcSy1,0.005017
HE0435-5304,1512,PGC015650,4,"('69.21208333333334', '-52.97972222222222')","('69.23621', '-52.17366')",3.697350736302973e-06,2.4367378331629242e-93,57.750220983723516,13.608563480397187,198.39780596371162,x,1544.0,1680.0,168.0,14.1,x,5.7,4.1,44.0,162.0,19.0,73.82,.SBS9..,0.74,162.0,SB(s)m,SB(s)m,0.005603
HE0435-5304,1512,PGC015736,4,"('69.21208333333334', '-52.97972222222222')","('69.82972', '-54.21151')",1.6487994111603815e-19,4.059231373044478e-190,73.59607664577429,23.053004142627483,481.1283739830132,x,1523.0,1655.0,143.0,21.45,x,8.1,2.0,76.0,75.0,88.2,70.49,.S.0?P/,0.74,75.0,S0/a?_pec_sp,S0/a?_pec_sp,0.005522
