targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
1H0419-577,1264,NGC1574,12,"('66.50291666666666', '-57.20055555555555')","('65.49508', '-56.97475')",0.07145421466490964,0.038165034227369395,168.90441325282507,140.29611541307906,199.52704780119473,x,902.0,1041.0,-223.0,19.3,x,27.0,24.6,24.0,45.0,67.5,203.31,.LAS-*.,0.79,35.0,SA0^-,SA0^-,0.003472
1H0419-577,1264,NGC1566,12,"('66.50291666666666', '-57.20055555555555')","('65.00175', '-54.93781')",0.00022517962582009748,2.4090953506902483e-12,114.13979475351596,59.84627807976032,301.09143559414946,x,1361.0,1504.0,240.0,7.15,x,15.3,10.5,46.0,170.0,9.8,499.06,.SXS4..,0.79,60.0,(R'_1)SAB(rs)bcSy1,(R'_1)SAB(rs)bcSy1,0.005017
1H0419-577,1264,NGC1553,12,"('66.50291666666666', '-57.20055555555555')","('64.04363', '-55.78014')",3.0152772130917237e-05,1.102612143891597e-08,153.023785599399,113.19409878611162,473.2081797979517,x,936.0,1080.0,-184.0,13.8,x,23.4,16.8,44.0,150.0,13.2,268.01,.LAR0..,0.79,150.0,SA(rl)0^0_LINER,SA(rl)0^0_LINER,0.003602
1H0419-577,1264,PGC014850,12,"('66.50291666666666', '-57.20055555555555')","('64.74783', '-58.25753')",1.6336667291573895e-25,0.0,50.55306852161237,10.189357192679037,381.8620163982312,x,1100.0,1239.0,-25.0,15.49,x,4.7,3.4,44.0,50.0,8.0,-99.99,x,0.79,-99,S0^0p,S0^0p,0.004133
1H0419-577,1264,UMaDwarf,12,"('66.50291666666666', '-57.20055555555555')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,231.11937327802514,x,1313.0,1101.0,-163.0,0.1,x,-99.99,-99.99,-99,-99,58.2,-99.99,x,0.79,-99,dSph,dSph,0.003673
1H0419-577,1264,PGC014585,12,"('66.50291666666666', '-57.20055555555555')","('62.48021', '-56.52036')",-99.99,-99.99,-99.99,-99.99,412.9387265099645,x,730.0,877.0,-387.0,10.28,x,-99.99,-99.99,-99,-99,26.3,-99.99,x,0.79,-99,SB0-:,SB0-:,0.002925
1H0419-577,1264,LSBGF157-081,12,"('66.50291666666666', '-57.20055555555555')","('66.8072', '-57.42837')",-99.99,-99.99,-99.99,-99.99,74.51790991275695,x,1080.0,1215.0,-49.0,15.2,x,-99.99,-99.99,-99,-99,63.1,-99.99,x,0.79,-99,Irregular,Irregular,0.004053
1H0419-577,1264,HIPASSJ0423-56,12,"('66.50291666666666', '-57.20055555555555')","('65.8125', '-56.30472')",-99.99,-99.99,-99.99,-99.99,290.75636508257674,x,1217.0,1356.0,92.0,17.13,x,-99.99,-99.99,-99,-99,76.3,-99.99,x,0.79,-99,x,x,0.004522
1H0419-577,1264,GALEXASCJ042519.65-564919.1,12,"('66.50291666666666', '-57.20055555555555')","('66.33258', '-56.82217')",-99.99,-99.99,-99.99,-99.99,98.79735244017186,x,1032.0,1169.0,-95.0,14.53,x,-99.99,-99.99,-99,-99,85.3,-99.99,x,0.79,-99,x,x,0.0039
1H0419-577,1264,GALEXASCJ042251.91-561339.7,12,"('66.50291666666666', '-57.20055555555555')","('65.71559', '-56.22739')",-99.99,-99.99,-99.99,-99.99,316.6653462836899,x,1210.0,1350.0,86.0,17.04,x,-99.99,-99.99,-99,-99,75.3,-99.99,x,0.79,-99,Irr,Irr,0.004503
1H0419-577,1264,GALEXASCJ041440.94-580755.0,12,"('66.50291666666666', '-57.20055555555555')","('63.67058', '-58.13192')",-99.99,-99.99,-99.99,-99.99,481.0137971250218,x,1101.0,1242.0,-22.0,15.5,x,-99.99,-99.99,-99,-99,22.3,-99.99,x,0.79,-99,bS0_or_BCD?,bS0_or_BCD?,0.004143
1H0419-577,1264,GALEXASCJ041420.22-581225.6,12,"('66.50291666666666', '-57.20055555555555')","('63.58442', '-58.20733')",-99.99,-99.99,-99.99,-99.99,494.2845506181045,x,1084.0,1225.0,-39.0,15.26,x,-99.99,-99.99,-99,-99,23.5,-99.99,x,0.79,-99,x,x,0.004086
