targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
SDSSJ135726.27+043541.4,1296,NGC5364,19,"('209.35958333333332', '4.594722222222222')","('209.05', '5.01447')",0.9137178776987586,0.8964826408216346,195.60730162998587,193.02772857804652,164.560925173681,x,1516.0,1241.0,-55.0,18.1,x,33.4,19.0,55.0,48.0,84.3,405.65,.SAT4P.,-99.99,30.0,SA(rs)bc_pec_HII,SA(rs)bc_pec_HII,0.00414
SDSSJ135726.27+043541.4,1296,NGC5363,19,"('209.35958333333332', '4.594722222222222')","('209.03004', '5.25477')",0.0690643678776139,0.009841760599519873,148.93814397866743,106.7268710306828,213.58432676799907,x,1415.0,1139.0,-157.0,16.6,x,22.5,16.7,42.0,130.0,23.5,244.43,.I.0.$.,-99.99,135.0,I0?_LINER,I0?_LINER,0.003799
SDSSJ135726.27+043541.4,1296,UGC08857,19,"('209.35958333333332', '4.594722222222222')","('209.1109', '4.39667')",0.04002885470477452,3.573348387206445e-11,72.33736635290393,22.20448152963721,106.4989248019597,x,1366.0,1091.0,-205.0,19.23,x,7.9,2.7,70.0,130.0,78.6,54.72,.S..1..,-99.99,128.0,Sb(f),Sb(f),0.003638
SDSSJ135726.27+043541.4,1296,SDSSJ135714.03+041826.3,19,"('209.35958333333332', '4.594722222222222')","('209.3085', '4.30731')",0.02140724914095775,1.1228850678496077e-31,55.63546142004417,12.548466041712032,105.76044647919197,x,1474.0,1200.0,-96.0,20.76,x,5.4,1.4,75.0,60.0,50.0,-99.99,x,-99.99,-99,Sc(f),Sc(f),0.004002
SDSSJ135726.27+043541.4,1296,NGC5360,19,"('209.35958333333332', '4.594722222222222')","('208.91146', '4.98506')",0.016702388835921816,1.4585623925411849e-06,115.67938547921628,61.615063093370274,222.56120106955373,x,1447.0,1171.0,-125.0,21.5,x,15.6,3.7,76.0,70.0,61.1,131.27,.I.0...,-99.99,70.0,I0,I0,0.003906
SDSSJ135726.27+043541.4,1296,NGC5348,19,"('209.35958333333332', '4.594722222222222')","('208.54694', '5.22744')",0.0011672428797889398,1.66985118424815e-09,120.74650827202811,67.63354197437837,299.5021136254337,x,1728.0,1451.0,155.0,16.7,x,16.6,6.0,69.0,5.0,57.0,212.89,.SB.4*/,-99.99,177.0,SBbc:_sp,SBbc:_sp,0.00484
SDSSJ135726.27+043541.4,1296,NGC5356,19,"('209.35958333333332', '4.594722222222222')","('208.74358', '5.33372')",0.0002538645911841649,4.421794710779434e-08,145.2637383013641,101.08567158603636,414.1063719590716,x,1650.0,1374.0,78.0,24.7,x,21.7,7.0,71.0,15.0,54.7,185.42,.SX.4*/,-99.99,15.0,SABbc:_sp_HII,SABbc:_sp_HII,0.004583
SDSSJ135726.27+043541.4,1296,SDSSJ135537.58+045900.0,19,"('209.35958333333332', '4.594722222222222')","('208.90658', '4.98336')",2.2576948026236414e-05,2.5848627338552166e-59,66.54533988759152,18.520259177452136,214.89283303969128,x,1468.0,1192.0,-104.0,20.67,x,7.0,4.5,50.0,66.0,64.7,-99.99,x,-99.99,-99,x,x,0.003977
SDSSJ135726.27+043541.4,1296,PGC049602,19,"('209.35958333333332', '4.594722222222222')","('209.23158', '5.15188')",1.848395800284441e-07,2.139088010887389e-81,66.54533988759152,18.520259177452136,251.588714859007,x,1791.0,1516.0,220.0,25.22,x,7.0,4.0,55.0,122.0,45.1,-99.99,x,-99.99,-99,x,x,0.005058
SDSSJ135726.27+043541.4,1296,SDSSJ135609.35+053233.2,19,"('209.35958333333332', '4.594722222222222')","('209.039', '5.54258')",2.8789907473115366e-10,3.642981497180648e-164,57.750220983723516,13.608563480397187,263.59788438508133,x,1359.0,1083.0,-213.0,15.1,x,5.7,5.5,14.0,174.0,12.6,-99.99,x,-99.99,-99,x,x,0.003611
SDSSJ135726.27+043541.4,1296,UGC08799,19,"('209.35958333333332', '4.594722222222222')","('208.33258', '5.77164')",2.813625584559812e-17,0.0,49.05876764093103,9.545941546018392,296.63093968859346,x,1324.0,1047.0,-249.0,10.9,x,4.5,3.1,46.0,-99,58.0,70.49,.I..9?.,-99.99,-99,Im?,Im?,0.003491
SDSSJ135726.27+043541.4,1296,SDSSJ135723.56+053425.2,19,"('209.35958333333332', '4.594722222222222')","('209.34821', '5.57367')",4.901097952058408e-21,0.0,47.54372818749395,8.916669781930919,320.0395837686408,x,1330.0,1055.0,-241.0,18.73,x,4.3,3.5,36.0,122.0,57.3,-99.99,x,-99.99,-99,x,x,0.003519
SDSSJ135726.27+043541.4,1296,SDSSJ135502.70+050525.2,19,"('209.35958333333332', '4.594722222222222')","('208.76127', '5.09034')",5.920416806868872e-24,0.0,43.6566776107277,7.407563702054812,318.5251614142338,x,1672.0,1396.0,100.0,23.54,x,3.8,3.5,23.0,101.0,28.7,-99.99,x,-99.99,-99,x,x,0.004657
SDSSJ135726.27+043541.4,1296,SDSSJ135621.31+051944.2,19,"('209.35958333333332', '4.594722222222222')","('209.08882', '5.32896')",3.791507811567808e-26,0.0,42.058010542046325,6.8305197459636995,321.1024402650395,x,1671.0,1395.0,99.0,23.52,x,3.6,3.1,28.0,108.0,51.8,-99.99,x,-99.99,-99,x,x,0.004652
SDSSJ135726.27+043541.4,1296,SDSSJ135504.50+051122.2,19,"('209.35958333333332', '4.594722222222222')","('208.76879', '5.18953')",1.14248842559122e-26,0.0,28.035654353601306,2.8284271247461903,216.1615833479141,x,1679.0,1403.0,107.0,14.8,x,2.0,1.7,31.0,149.0,13.7,-99.99,x,-99.99,-99,x,x,0.004679
