targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RX_J1121.2+0326,1471,NGC3640,25,"('170.30833333333334', '3.4297222222222223')","('170.27854', '3.23483')",0.769889264188177,0.7102575781549482,171.91391896736113,145.7872868257037,78.10849224941208,x,1582.0,1298.0,-173.0,22.7,x,27.7,22.2,37.0,100.0,88.7,238.86,.E.3...,1.0,100.0,E3,E3,0.00433
RX_J1121.2+0326,1471,NGC3630,25,"('170.30833333333334', '3.4297222222222223')","('170.07075', '2.96439')",0.05511126749943693,0.006074729835169804,155.27250219409794,116.84142672870782,263.4513212830276,x,1782.0,1499.0,28.0,28.9,x,23.9,10.7,63.0,37.0,10.0,274.25,.L..../,1.0,37.0,S0,S0,0.005
RX_J1121.2+0326,1471,SDSSJ112106.98+032807.0,25,"('170.30833333333334', '3.4297222222222223')","('170.27908', '3.46861')",0.04521620147846857,0.0,12.215868886348156,0.46475800154489,21.388848578794228,x,1790.0,1506.0,35.0,25.2,x,0.6,0.4,48.0,28.0,64.9,-99.99,x,1.0,-99,x,x,0.005022
RX_J1121.2+0326,1471,NGC3641,25,"('170.30833333333334', '3.4297222222222223')","('170.28673', '3.19459')",0.011380015530859135,3.736184225220923e-10,76.70151309027739,25.220150673618107,110.856150132515,x,2064.0,1780.0,309.0,26.9,x,8.6,8.1,20.0,80.0,74.8,64.29,.E...P.,1.0,-99,E_pec,E_pec,0.005937
RX_J1121.2+0326,1471,SDSSJ1121+0324,25,"('170.30833333333334', '3.4297222222222223')","('170.47037', '3.40589')",0.0027431328398687593,2.459121680461384e-173,28.99554748433651,3.043189116699782,60.55180272936561,x,1507.0,1223.0,-248.0,21.22,x,2.1,1.2,56.0,72.0,26.4,-99.99,x,1.0,-99,BlueCG,BlueCG,0.004079
RX_J1121.2+0326,1471,UGC06345,25,"('170.30833333333334', '3.4297222222222223')","('170.065', '2.52528')",0.000837582369161471,1.1334735797271588e-26,77.92791269481938,26.105018674576737,201.04745945642884,x,1885.0,1602.0,131.0,12.3,x,8.8,5.3,53.0,75.0,60.0,140.65,.IBS9..,1.0,75.0,IB(s)m,IB(s)m,0.005344
RX_J1121.2+0326,1471,NGC3643,25,"('170.30833333333334', '3.4297222222222223')","('170.35413', '3.01393')",0.0005855247915524753,4.5263786615512196e-17,89.18150695194646,35.00061428032371,209.09168758367886,x,2034.0,1750.0,279.0,28.64,x,10.7,4.9,63.0,95.0,78.7,47.66,.LBR+*/,1.0,-99,SB(r)0+:_sp,SB(r)0+:_sp,0.005838
RX_J1121.2+0326,1471,SDSSJ112204.12+033651.6,25,"('170.30833333333334', '3.4297222222222223')","('170.5172', '3.61435')",1.833986190691549e-07,0.0,29.941368737561735,3.263127334322092,117.81349846943577,x,1721.0,1437.0,-34.0,24.24,x,2.2,1.6,45.0,15.0,33.5,-99.99,x,1.0,-99,x,x,0.004794
RX_J1121.2+0326,1471,SDSSJ112014.70+023120.9,25,"('170.30833333333334', '3.4297222222222223')","('170.06125', '2.5225')",4.45718132513037e-08,3.50239007599343e-30,108.4123997055851,53.509700055223625,438.9465867405722,x,1900.0,1617.0,146.0,26.75,x,14.2,9.8,46.0,29.0,13.8,-99.99,x,1.0,-99,x,x,0.005393
RX_J1121.2+0326,1471,NGC3664A,25,"('170.30833333333334', '3.4297222222222223')","('171.10458', '3.2225')",5.7641756654815314e-11,1.5121547554227808e-88,78.53786744113215,26.55125232451381,377.07296189369424,x,1611.0,1326.0,-145.0,26.3,x,8.9,8.9,0.0,-99,23.6,49.91,RSBS9*.,1.0,-99,(R)SB(s)m:,(R)SB(s)m:,0.004423
