targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
SDSSJ151237.15+012846.0,2051,UGC09760,11,"('228.155', '1.4794444444444443')","('228.01018', '1.69874')",0.9435456385594534,0.19684782805353865,141.54708741853955,95.54752220753817,121.07512285287731,x,2245.0,2023.0,-28.0,26.4,x,20.9,1.9,85.0,57.0,89.6,147.28,.S..7./,0.09,57.0,Sd,Sd,0.006748
SDSSJ151237.15+012846.0,2051,SDSSJ151241.38+013723.7,11,"('228.155', '1.4794444444444443')","('228.17245', '1.62327')",0.05138969468947293,4.436755315141816e-26,49.80843587295778,9.865900871182518,74.92350452026614,x,2104.0,1883.0,-168.0,29.63,x,4.6,2.2,61.0,61.0,54.1,-99.99,x,0.09,-99,dE4,dE4,0.00628
SDSSJ151237.15+012846.0,2051,SDSSJ151208.16+013508.5,11,"('228.155', '1.4794444444444443')","('228.03424', '1.58594')",0.0036176294183636504,2.0629101348948984e-120,37.08631354819165,5.196152422706632,86.22636748197571,x,2180.0,1958.0,-93.0,30.69,x,3.0,2.7,25.0,137.0,5.6,-99.99,x,0.09,-99,E,E,0.00653
SDSSJ151237.15+012846.0,2051,SDSSJ151121.63+013637.6,11,"('228.155', '1.4794444444444443')","('227.84016', '1.61047')",5.968140190626333e-05,6.872817265281065e-71,59.14089438200837,14.331050205759523,182.01051142536147,x,2172.0,1950.0,-101.0,30.59,x,5.9,3.3,56.0,128.0,15.4,-99.99,x,0.09,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.006504
SDSSJ151237.15+012846.0,2051,UGC09746,11,"('228.155', '1.4794444444444443')","('227.56896', '1.93427')",7.45561216178803e-06,1.888179729981903e-14,121.74843978037151,68.8595091472485,371.48526477000985,x,1959.0,1735.0,-316.0,28.7,x,16.8,4.0,76.0,135.0,7.2,82.82,.S..4*.,0.09,140.0,Sbc:,Sbc:,0.005787
SDSSJ151237.15+012846.0,2051,SDSSJ151231.73+004845.4,11,"('228.155', '1.4794444444444443')","('228.13223', '0.81263')",5.09762703639695e-10,4.216201247357164e-87,74.84518802278988,23.912068082873972,336.1878122053876,x,2050.0,1830.0,-221.0,28.87,x,8.3,3.6,64.0,118.0,64.0,-99.99,x,0.09,-99,dIrr,dIrr,0.006104
SDSSJ151237.15+012846.0,2051,SDSSJ151101.33+014050.1,11,"('228.155', '1.4794444444444443')","('227.75556', '1.68059')",3.5081900935196314e-11,3.3647617948062653e-276,46.00667649591621,8.3018672598398,208.50181000075756,x,1898.0,1675.0,-376.0,26.72,x,4.1,3.4,35.0,158.0,41.3,-99.99,x,0.09,-99,dE,dE,0.005586
SDSSJ151237.15+012846.0,2051,NGC5854,11,"('228.155', '1.4794444444444443')","('226.94874', '2.56864')",2.1831337252375787e-11,4.1343674050607424e-45,102.00487150136152,46.87216658103186,465.03566367860054,x,1889.0,1663.0,-388.0,16.4,x,13.0,4.9,68.0,60.0,72.1,165.25,.LBS+./,0.09,55.0,SB(s)0+,SB(s)0+,0.005547
SDSSJ151237.15+012846.0,2051,SDSSJ151224.00+020448.1,11,"('228.155', '1.4794444444444443')","('228.10018', '2.08006')",2.3564780763180362e-14,5.527364577138968e-266,53.483943519540084,11.517421586448938,283.8930701421502,x,1915.0,1693.0,-358.0,26.97,x,5.1,3.2,50.0,99.0,75.8,-99.99,x,0.09,-99,"dE3,N","dE3,N",0.005648
SDSSJ151237.15+012846.0,2051,SDSSJ150914.97+015517.1,11,"('228.155', '1.4794444444444443')","('227.31238', '1.92143')",4.053456911259578e-32,0.0,54.92250663883951,12.201516299214617,459.0205883797831,x,1963.0,1739.0,-312.0,27.65,x,5.3,2.9,57.0,91.0,26.7,-99.99,x,0.09,-99,dE,dE,0.0058
SDSSJ151237.15+012846.0,2051,SDSSJ151121.44+013638.7,11,"('228.155', '1.4794444444444443')","('227.83943', '1.61076')",3.459706052615653e-95,0.0,12.215868886348156,0.46475800154489,179.9849409913419,x,2143.0,1921.0,-130.0,30.18,x,0.6,0.4,48.0,78.0,34.6,-99.99,x,0.09,-99,dE,dE,0.006409
