targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
HE0241-3043,1221,NGC1097,9,"('40.90708333333333', '-30.513333333333332')","('41.57937', '-30.27489')",1.1960197698469346,1.4829208178025965,260.533669654627,359.9364054940817,175.0910310023629,x,1030.0,1271.0,50.0,16.0,x,50.6,27.8,57.0,145.0,77.4,559.95,.SBS3..,0.56,130.0,(R'_1:)SB(r'l)bSy1,(R'_1:)SB(r'l)bSy1,0.00424
HE0241-3043,1221,NGC1097A,9,"('40.90708333333333', '-30.513333333333332')","('41.54121', '-30.22803')",0.0034737949592605227,2.4542929132662365e-22,75.46623912564232,24.345512933598258,170.79866680217472,x,1127.0,1368.0,147.0,15.86,x,8.4,5.2,52.0,105.0,42.6,48.77,.E...P*,0.56,105.0,E_pec:,E_pec:,0.004563
HE0241-3043,1221,NGC1291,9,"('40.90708333333333', '-30.513333333333332')","('49.32744', '-41.10807')",1.6931400008141913e-14,0.0,33.599406811092535,4.192374029115246,177.9865157853273,x,633.0,839.0,-382.0,0.81,x,2.6,1.8,45.0,156.0,10.4,586.34,RSBS0..,0.56,-99,(R_1)SB(1)0/a_HII,(R_1)SB(1)0/a_HII,0.002799
HE0241-3043,1221,MCG-05-07-034,9,"('40.90708333333333', '-30.513333333333332')","('42.39963', '-30.57803')",1.4147849883436782e-18,0.0,50.55306852161237,10.189357192679037,323.9164111845934,x,1024.0,1263.0,42.0,14.42,x,4.7,4.7,0.0,85.0,7.9,52.26,.L?....,0.56,-99,Sp_HII,Sp_HII,0.004213
HE0241-3043,1221,UMaDwarf,9,"('40.90708333333333', '-30.513333333333332')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,227.5208080411809,x,1313.0,1101.0,-120.0,0.1,x,-99.99,-99.99,-99,-99,31.9,-99.99,x,0.56,-99,dSph,dSph,0.003673
HE0241-3043,1221,NGC1097B,9,"('40.90708333333333', '-30.513333333333332')","('41.45804', '-30.42608')",-99.99,-99.99,-99.99,-99.99,91.76724588150516,x,774.0,1015.0,-206.0,10.89,x,-99.99,-99.99,-99,-99,1.4,-99.99,x,0.56,-99,x,x,0.003386
HE0241-3043,1221,2PIGGSGPGALB+0.74035-0.52907,9,"('40.90708333333333', '-30.513333333333332')","('42.94992', '-30.10861')",-99.99,-99.99,-99.99,-99.99,373.9054526844698,x,841.0,1079.0,-142.0,11.84,x,-99.99,-99.99,-99,-99,4.0,-99.99,x,0.56,-99,S,S,0.0036
HE0241-3043,1221,2PIGGSGPGALB+0.72946-0.58539,9,"('40.90708333333333', '-30.513333333333332')","('42.3125', '-33.33356')",-99.99,-99.99,-99.99,-99.99,488.99662291431343,x,650.0,886.0,-335.0,9.15,x,-99.99,-99.99,-99,-99,75.8,-99.99,x,0.56,-99,x,x,0.002957
HE0241-3043,1221,2PIGGSGPGALB+0.71564-0.50999,9,"('40.90708333333333', '-30.513333333333332')","('41.5415', '-29.01103')",-99.99,-99.99,-99.99,-99.99,370.02329732929996,x,941.0,1184.0,-37.0,13.25,x,-99.99,-99.99,-99,-99,61.0,-99.99,x,0.56,-99,x,x,0.003949
