targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
MRK290,3105,NGC5987,2,"('233.96791666666667', '57.9025')","('234.98904', '58.07953')",0.08766328096286632,0.7465102912858708,311.6475012823702,531.3195046297471,463.1533962799833,x,3170.0,3010.0,-95.0,46.6,x,65.6,28.2,65.0,60.0,11.9,250.12,.S..3..,-99.99,165.0,Sb,Sb,0.01004
MRK290,3105,SDSSJ153514.23+573053.1,2,"('233.96791666666667', '57.9025')","('233.80909', '57.51479')",2.6958808268452258e-08,4.623402094308272e-72,76.08500241592442,24.781545553092528,317.6011723295416,x,3256.0,3092.0,-13.0,45.85,x,8.5,4.3,60.0,50.0,37.7,-99.99,x,-99.99,-99,HII,HII,0.010315
