targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RX_J1117.6+5301,1131,NGC3631,11,"('169.41875000000002', '53.030833333333334')","('170.26198', '53.16957')",1.2534266116359,0.20699387716008902,116.70068090480368,62.80375784935166,78.42781462167117,x,1378.0,1156.0,25.0,8.56,x,15.8,15.2,16.0,28.0,46.7,300.71,.SAS5..,0.98,-99,SA(s)c,SA(s)c,0.003856
RX_J1117.6+5301,1131,SDSSJ112103.92+531005.2,11,"('169.41875000000002', '53.030833333333334')","('170.26633', '53.16811')",0.007702730665897238,3.3925549540622766e-19,78.53786744113215,26.55125232451381,173.13601858383012,x,1337.0,1115.0,-16.0,18.82,x,8.9,3.6,66.0,107.0,32.1,-99.99,x,0.98,-99,x,x,0.003719
RX_J1117.6+5301,1131,SDSSJ112103.68+531016.1,11,"('169.41875000000002', '53.030833333333334')","('170.26533', '53.17114')",0.0009462895859183809,7.488645202146099e-39,67.19984334193845,18.918535884153403,177.25144250293997,x,1368.0,1146.0,15.0,19.26,x,7.1,5.0,46.0,143.0,68.4,-99.99,x,0.98,-99,x,x,0.003824
RX_J1117.6+5301,1131,UGC06251,11,"('169.41875000000002', '53.030833333333334')","('168.35892', '53.59508')",2.296006779589143e-05,1.4870843663752438e-30,86.28476458147732,32.57618762224947,267.9187657414446,x,1146.0,927.0,-204.0,18.1,x,10.2,7.6,42.0,60.0,71.5,109.18,.SX.9*.,0.98,60.0,SABm:,SABm:,0.003092
RX_J1117.6+5301,1131,NGC3657,11,"('169.41875000000002', '53.030833333333334')","('170.98159', '52.92099')",2.302295100667883e-16,4.26460849458616e-239,61.87924114867984,15.812874501494028,370.40323998586734,x,1438.0,1215.0,84.0,22.4,x,6.3,5.0,37.0,165.0,68.3,86.73,.SXT5P.,0.98,-99,SAB(rs)c_pec_HII,SAB(rs)c_pec_HII,0.004053
RX_J1117.6+5301,1131,SDSSJ111343.60+533848.3,11,"('169.41875000000002', '53.030833333333334')","('168.43171', '53.64675')",6.790660114178334e-27,0.0,30.873950736811498,3.488122704263713,237.30206255249556,x,1133.0,914.0,-217.0,15.95,x,2.3,0.8,70.0,104.0,32.1,-99.99,x,0.98,-99,x,x,0.003049
RX_J1117.6+5301,1131,SDSSJ111059.98+525917.9,11,"('169.41875000000002', '53.030833333333334')","('167.75', '52.98831')",4.124156208840913e-28,0.0,32.702323169085005,3.952847075210474,254.32127269191434,x,1030.0,810.0,-321.0,14.5,x,2.5,2.0,35.0,104.0,16.4,-99.99,x,0.98,-99,x,x,0.002702
RX_J1117.6+5301,1131,SDSSJ112059.33+531125.6,11,"('169.41875000000002', '53.030833333333334')","('170.24722', '53.19049')",3.1895253597354647e-65,0.0,14.898141370053176,0.7155417527999328,181.49772478367998,x,1414.0,1192.0,61.0,19.91,x,0.8,0.8,16.0,9.0,63.2,-99.99,x,0.98,-99,x,x,0.003976
RX_J1117.6+5301,1131,SDSSJ112110.17+530951.2,11,"('169.41875000000002', '53.030833333333334')","('170.29238', '53.16426')",9.104309765365649e-71,0.0,13.586814548942638,0.5856620185738528,172.50246618843715,x,1297.0,1075.0,-56.0,18.26,x,0.7,0.6,38.0,51.0,24.8,-99.99,x,0.98,-99,x,x,0.003585
RX_J1117.6+5301,1131,SDSSJ110819.94+533627.7,11,"('169.41875000000002', '53.030833333333334')","('167.08308', '53.60772')",1.8464901062827723e-150,0.0,26.06981975654495,2.414953415699773,484.0331400652017,x,1304.0,1087.0,-44.0,18.37,x,1.8,1.3,41.0,46.0,66.3,-99.99,x,0.98,-99,x,x,0.003626
RX_J1117.6+5301,1131,UMaDwarf,11,"('169.41875000000002', '53.030833333333334')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,11.526395453405204,x,1313.0,1101.0,-30.0,0.1,x,-99.99,-99.99,-99,-99,0.8,-99.99,x,0.98,-99,dSph,dSph,0.003673
