targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
H1101-232,1182,NGC3513,6,"('165.90708333333333', '-23.491944444444446')","('165.942', '-23.2455')",1.684673648450118,1.4230177997163371,147.10609559527887,103.89350797812153,60.29112701743224,x,1419.0,1194.0,12.0,13.9,x,22.1,19.2,30.0,120.0,67.4,169.1,.SBT5..,0.83,75.0,SB(s)c_HII,SB(s)c_HII,0.003983
H1101-232,1182,NGC3511,6,"('165.90708333333333', '-23.491944444444446')","('165.84904', '-23.08678')",1.3276806053779846,1.2023537422612622,173.62304185310012,148.95650707505195,91.29479707594291,x,1334.0,1109.0,-73.0,12.8,x,28.1,9.0,71.0,76.0,83.5,345.26,.SAS5..,0.83,76.0,SAB(s)c;HII_Sy1,SAB(s)c;HII_Sy1,0.003699
H1101-232,1182,MCG-04-27-001,6,"('165.90708333333333', '-23.491944444444446')","('167.34196', '-22.8755')",3.1648346893622094e-26,0.0,61.19983704356188,15.43787550150603,465.01813970314583,x,1608.0,1380.0,198.0,18.3,x,6.2,4.5,43.0,28.0,36.9,84.75,.SXS5*.,0.83,-99,SAB(s)c:,SAB(s)c:,0.004603
H1101-232,1182,PGC034106,6,"('165.90708333333333', '-23.491944444444446')","('168.164', '-23.46217')",2.1062165439526646e-34,0.0,46.7780388647478,8.607438643406063,411.91874864763184,x,1404.0,1177.0,-5.0,11.4,x,4.2,0.5,83.0,162.0,72.8,-99.99,x,0.83,-99,Sdm,Sdm,0.003926
H1101-232,1182,UMaDwarf,6,"('165.90708333333333', '-23.491944444444446')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,132.07763350036012,x,1313.0,1101.0,-81.0,0.1,x,-99.99,-99.99,-99,-99,86.0,-99.99,x,0.83,-99,dSph,dSph,0.003673
H1101-232,1182,6dFJ1103192-230526,6,"('165.90708333333333', '-23.491944444444446')","('165.83025', '-23.09056')",-99.99,-99.99,-99.99,-99.99,145.38834685358125,x,1452.0,1227.0,45.0,20.44,x,-99.99,-99.99,-99,-99,89.0,-99.99,x,0.83,-99,x,x,0.004093
