targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
FBQSJ1431+2442,6623,SDSSJ143122.18+243048.1,2,"('217.85750000000002', '24.705555555555556')","('217.84243', '24.51337')",1.3792240448603014e-07,1.667583550438226e-55,81.55643225270019,28.81985426750108,323.60205537221185,x,6833.0,6577.0,-46.0,96.23,x,9.4,5.8,52.0,19.0,14.9,-99.99,x,-99.99,-99,x,x,0.021938
FBQSJ1431+2442,6623,IRASF14291+2443,2,"('217.85750000000002', '24.705555555555556')","('217.84593', '24.51172')",-99.99,-99.99,-99.99,-99.99,327.86057280051267,x,6871.0,6615.0,-8.0,96.77,x,-99.99,-99.99,-99,-99,77.9,-99.99,x,-99.99,-99,2MASS_Extended_Ver.2,2MASS_Extended_Ver.2,0.022065
